,Unnamed: 0,speaker,content,block,session
18621,12369,Vika, Clever balls.,0,2106
18622,12370,Oleg, Thirteen thirty-eight - 40% loss.,0,2106
18622,12370,Oleg,We can take a risk.,0,2106
18623,12371,Ashley, Oops.,0,2106
18624,12372,Vika, It’s mine.,0,2106
18625,12373,Oleg, What fell to the ground…is lost forever.,0,2106
18626,12374,Ashley, There is clarification at [SL] MD fifty-five in the cyclogram.,0,2106
18627,12375,Vika," Oh,",0,2106
18627,12375,Vika,really?,0,2106
18628,12376,Salah, Hm?,0,2106
18629,12377,Oleg, What?,0,2106
18629,12377,Oleg,Fifty-five?,0,2106
18630,12378,Vika, Is it a new one?,0,2106
18631,12379,Oleg, What are you doing?,0,2106
18632,12380,Oleg, //At research?,0,2106
18633,12381,Vika," Yeah,",0,2106
18633,12381,Vika,really.,0,2106
18633,12381,Vika,Is it a new one or from tomorrow?,0,2106
18634,12382,Ashley," They gave a radiogram about…They gave a radiogram about it,",0,2106
18634,12382,Ashley,so…,0,2106
18635,12383,Salah," They said: “Yes,",0,2106
18635,12383,Salah,we can”.,0,2106
18636,12384,Ashley," I mean,",0,2106
18636,12384,Ashley,they are adding stuff for fifty-five.,0,2106
18636,12384,Ashley,Apparently 16J [UI].,0,2106
18636,12384,Ashley,Okay.,0,2106
18637,12385,Vika," Oh,",0,2106
18637,12385,Vika,okay.,0,2106
18638,12386,Ashley, [UI].,0,2106
18638,12386,Ashley,I don’t know [UI],0,2106
18639,12387,Vika, Do you have any response?,0,2106
18640,12388,Will, No.,0,2106
18640,12388,Will,"I mean,",0,2106
18640,12388,Will,they are….,0,2106
18640,12388,Will,"I told them…They said they were looking at twenty-four thirty-five,",0,2106
18640,12388,Will,"and that was bad,",0,2106
18640,12388,Will,no water.,0,2106
18641,12389,Oleg," Will we have echography tomorrow,",0,2106
18641,12389,Oleg,too?,0,2106
18642,12390,Vika, Yes.,0,2106
18643,12391,Ashley, Yes.,0,2106
18644,12392,Vika, And on day eight.,0,2106
18644,12392,Vika,On day eight?,0,2106
18645,12393,Oleg, //First and second day?,0,2106
18645,12393,Oleg,Two days in a row?,0,2106
18646,12394,Salah, //Whom they sent twenty-four thirty-five?,0,2106
18647,12395,Will," I think,",0,2106
18647,12395,Will,you.,0,2106
18648,12396,Vika, Two days in a row and then after one more day.,0,2106
18649,12397,Salah, They offered it.,0,2106
18649,12397,Salah,Not me.,0,2106
18650,12398,Oleg," So,",0,2106
18650,12398,Oleg,twenty-one zero four?,0,2106
18651,12399,Ashley, //But we had it already.,0,2106
18652,12400,Salah, They are looking at //twenty-four thirty-five.,0,2106
18653,12401,Vika," //Yes,",0,2106
18653,12401,Vika,we had it already.,0,2106
18654,12402,Oleg," At twenty-one zero four,",0,2106
18654,12402,Oleg,you will be the operator.,0,2106
18655,12403,Ashley, Me?,0,2106
18656,12404,Oleg, Mhm.,0,2106
18657,12405,Ashley, For echography?,0,2106
18658,12406,Oleg, Yes….,0,2106
18658,12406,Oleg,"Together with twenty one zero three,",0,2106
18658,12406,Oleg,during the survey twenty one zero five and twenty one zero four.,0,2106
18659,12407,Vika," Well,",0,2106
18659,12407,Vika,in… in the instructions it says that,0,2106
18660,12408,Vika, We can ourselves.,0,2106
18660,12408,Vika,The way we did it today.,0,2106
18660,12408,Vika,//It was distributed very well.,0,2106
18661,12409,Ashley, //I think we did well today.,0,2106
18662,12410,Vika," Yeah,",0,2106
18662,12410,Vika,yeah.,0,2106
18663,12411,Ashley, figuring out.,0,2106
18663,12411,Ashley,"Well,",0,2106
18663,12411,Ashley,//with getting everything done,0,2106
18664,12412,Vika," //Yeah,",0,2106
18664,12412,Vika,I think it went good.,0,2106
18665,12413,Salah, //Yeah.,0,2106
18666,12414,Oleg, Has anyone written to you?,0,2106
18667,12415,Ashley, What?,0,2106
18668,12416,Oleg, Letter.,0,2106
18669,12417,Ashley, Not today.,0,2106
18670,12418,Oleg, Now?,0,2106
18670,12418,Oleg,What is it there?,0,2106
18671,12419,Vika, Why?,0,2106
18672,12420,Ashley," No,",0,2106
18672,12420,Ashley,"these are more,",0,2106
18672,12420,Ashley,radiograms.,0,2106
18673,12421,Oleg, You must have gotten on the nerves of everyone out there.,0,2106
18674,12422,Vika, //Did you check?,0,2106
18675,12423,Ashley, //The team is not talking to me today.,0,2106
18675,12423,Ashley,I didn’t receive any new letters…,0,2106
18676,12424,Vika, Come on!,0,2106
18676,12424,Vika,I sent you the video.,0,2106
18677,12425,Ashley," Oh,",0,2106
18677,12425,Ashley,yeah.,0,2106
18677,12425,Ashley,Yeah.,0,2106
18677,12425,Ashley,That was pretty funny.,0,2106
18678,12426,Oleg, They are all tired of you.,0,2106
18679,12427,Ashley, How can it be?,0,2106
18680,12428,Oleg, You see it yourself.,0,2106
18681,12429,Vika," So,",0,2106
18681,12429,Vika,which point we chose?,0,2106
18682,12430,Vika, Hm?,0,2106
18682,12430,Vika,Thirteen thirty-eight?,0,2106
18683,12431,Ashley:,  I think we should just go with thirteen thirty-eight.,0,2106
18684,12432,Oleg, Oh.,0,2106
18684,12432,Oleg,Thirty…twenty-four thirty-five.,0,2106
18684,12432,Oleg,"Oh well,",0,2106
18684,12432,Oleg,we’ve already looked.,0,2106
18685,12433,Ashley," [SL] I guess,",0,2106
18685,12433,Ashley,it’s time.,0,2106
18686,12434,Oleg, How long do we have this rubbish for?,0,2106
18687,12435,Ashley, What?,0,2106
18688,12436,Vika, Seventeen forty.,0,2106
18689,12437,Oleg," No,",0,2106
18689,12437,Oleg,exactly this one.,0,2106
18689,12437,Oleg,When will we switch to text messages?,0,2106
18690,12438,Ashley, Text messages?,0,2106
18690,12438,Ashley,What’s that?,0,2106
18691,12439,Oleg," Well,",0,2106
18691,12439,Oleg,e-mail.,0,2106
18691,12439,Oleg,"Well,",0,2106
18691,12439,Oleg,when it is all here.,0,2106
18692,12440,Ashley, Oh.,0,2106
18692,12440,Ashley,During Relay.,0,2106
18692,12440,Ashley,I was like…sorry.,0,2106
18692,12440,Ashley,I don’t know.,0,2106
18692,12440,Ashley,They…they always start it at Sign Off.,0,2106
18692,12440,Ashley,So…,0,2106
18693,12441,Will, Thirty-nine forty-one?,0,2106
18693,12441,Will,Did that work for us?,0,2106
18694,12442,Oleg, Okay.,0,2106
18694,12442,Oleg,Thirty…,0,2106
18695,12443,Ashley, Thirty-nine forty-one?,0,2106
18696,12444,Will, Yeah.,0,2106
18697,12445,Ashley, I’m about to see.,0,2106
18698,12446,Vika, No.,0,2106
18699,12447,Will, No?,0,2106
18699,12447,Will,Why not?,0,2106
18700,12448,Ashley, Yeah.,0,2106
18700,12448,Ashley,"There is a lot of yellow,",0,2106
18700,12448,Ashley,orange and red zones.,0,2106
18701,12449,Vika, Because the…the…the…,0,2106
18702,12450,Ashley," And lots of mountains,",0,2106
18702,12450,Ashley,"icecaps,",0,2106
18702,12450,Ashley,craters.,0,2106
18703,12451,Vika, Water loss is high in this place.,0,2106
18704,12452,Ashley, Very difficult location.,0,2106
18705,12453,Ashley, High meteorology costs.,0,2106
18706,12454,Oleg, //A hard-to-reach point.,0,2106
18707,12455,Vika, //[UI],0,2106
18708,12456,Oleg, It doesn’t open.,0,2106
18708,12456,Oleg,The hard-to-reach point is not opening.,0,2106
18709,12457,Salah," You said,",0,2106
18709,12457,Salah,thirteen forty-one?,0,2106
18709,12457,Salah,Huh?,0,2106
18710,12458,Ashley," He said,",0,2106
18710,12458,Ashley,thirty-five…,0,2106
18711,12459,Salah, Thirty-five?,0,2106
18712,12460,Ashley," Thirty-nine forty-one,",0,2106
18712,12460,Ashley,he said.,0,2106
18713,12461,Will, Yeah.,0,2106
18714,12462,Salah, Check thirteen forty-one.,0,2106
18715,12463,Will, Thirteen forty-one?,0,2106
18716,12464,Salah, Yes.,0,2106
18717,12465,Salah, And tell me there is no water.,0,2106
18718,12466,Will, There is a lot of water there.,0,2106
18719,12467,Ashley, It’s not bad for me either.,0,2106
18720,12468,Vika, Okay.,0,2106
18721,12469,Will, Okay.,0,2106
18722,12470,Ashley, Salik said thirteen forty-one.,0,2106
18723,12471,Salah, Forty-one.,0,2106
18724,12472,Vika, High level of contamination there.,0,2106
18724,12472,Vika,"Sorry,",0,2106
18724,12472,Vika,guys.,0,2106
18725,12473,Will, At…at…,0,2106
18726,12474,Will, What do you mean?,0,2106
18727,12475,Vika, Thirteen forty-one?,0,2106
18728,12476,Will, Yes.,0,2106
18729,12477,Vika, The level of contamination is very high there.,0,2106
18730,12478,Oleg, Yes.,0,2106
18731,12479,Will, What does it mean?,0,2106
18732,12480,Vika, It means that contamination is high and…,0,2106
18733,12481,Oleg," I have seventy,",0,2106
18733,12481,Oleg,"if not more,",0,2106
18733,12481,Oleg,percent…,0,2106
18734,12482,Will, But there is so much…It’s a hundred and eighteen //it’s more…,0,2106
18735,12483,Ashley," //Oh,",0,2106
18735,12483,Ashley,my God!,0,2106
18735,12483,Ashley,"My team just said: “We only have one minute,",0,2106
18735,12483,Ashley,so let’s go with twenty-four thirty-five.” You just said there is no water there.,0,2106
18736,12484,Will, I mean…,0,2106
18737,12485,Ashley," “We have one minute,",0,2106
18737,12485,Ashley,"so,",0,2106
18737,12485,Ashley,we are going with twenty-four thirty-five.”,0,2106
18738,12486,Will," I mean,",0,2106
18738,12486,Will,alright.,0,2106
18739,12487,Oleg, Agreed?,0,2106
18739,12487,Oleg,Agreed?,0,2106
18740,12488,Will, Okay.,0,2106
18741,12489,Vika, Very high level of water loss.,0,2106
18742,12490,Will, There is…,0,2106
18743,12491,Salah, Twenty-four thirty-five?,0,2106
18744,12492,Ashley, That’s what they are going with.,0,2106
18745,12493,Will," I mean,",0,2106
18745,12493,Will,there is no water.,0,2106
18746,12494,Salah, [UI],0,2106
18747,12495,Will, What was it?,0,2106
18747,12495,Will,Twenty-four thirty-five?,0,2106
18748,12496,Ashley, That’s what they are saying.,0,2106
18748,12496,Ashley,Yeah.,0,2106
18749,12497,Vika, Why can’t we choose?,0,2106
18750,12498,Ashley, Yeah.,0,2106
18751,12499,Will, I think that //that’s the structural geologist.,0,2106
18752,12500,Salah, //It’s twenty-four thirty-five?,0,2106
18752,12500,Salah,It’s really bad for me.,0,2106
18752,12500,Salah,The depth is three kilometers.,0,2106
18752,12500,Salah,\,0,2106
18753,12501,Ashley, I’m going to write that.,0,2106
18753,12501,Ashley,"“It’s also three kilometers in depth,",0,2106
18753,12501,Ashley,according to our materials specialist.”,0,2106
18754,12502,Oleg, Yes.,0,2106
18755,12503,Ashley," “Very,",0,2106
18755,12503,Ashley,very deep”.,0,2106
18755,12503,Ashley,"I’m gonna say,",0,2106
18755,12503,Ashley,“horrible decision!”.,0,2106
18755,12503,Ashley,I’m just kidding.,0,2106
18756,12504,Salah, Yeah.,0,2106
18756,12504,Salah,Five…,0,2106
18757,12505,Oleg," Salya,",0,2106
18757,12505,Oleg,you will spend too long there…,0,2106
18758,12506,Salah, [UI],0,2106
18759,12507,Oleg," Only on the materials there,",0,2106
18759,12507,Oleg,we will go broke.,0,2106
18759,12507,Oleg,Three thousand.,0,2106
18759,12507,Oleg,The mine is so...,0,2106
18760,12508,Salah, Three kilometers.,0,2106
18760,12508,Salah,"I think,",0,2106
18760,12508,Salah,this is the only point that has three kilometers.,0,2106
18761,12509,Ashley," Of course,",0,2106
18761,12509,Ashley,they picked that one.,0,2106
18762,12510,Ashley, Dummies.,0,2106
18763,12511,Oleg," Salya,",0,2106
18763,12511,Oleg,everyone is ignoring you.,0,2106
18763,12511,Oleg,Keep working!,0,2106
18764,12512,Oleg," Well,",0,2106
18764,12512,Oleg,what do you say?,0,2106
18765,12513,Ashley, I wrote to them to say it was a very bad decision.,0,2106
18766,12514,Vika, They took offense and are no longer talking to you.,0,2106
18767,12515,Oleg, They didn’t want to talk to you that much to begin with.,0,2106
18767,12515,Oleg,And now they have no desire at all to talk to you.,0,2106
18767,12515,Oleg,They will say: “What did we write to her for?”,0,2106
18768,12516,Salah, Which point we agreed on?,0,2106
18769,12517,Ashley," Well,",0,2106
18769,12517,Ashley,they agreed.,0,2106
18769,12517,Ashley,//On twenty-four thirty-five.,0,2106
18770,12518,Salah," //Why am I following them,",0,2106
18770,12518,Salah,they should follow us!,0,2106
18771,12519,Ashley," We should ask them that,",0,2106
18771,12519,Ashley,actually.,0,2106
18772,12520,Salah, We don’t need to go into Signoff.,0,2106
18772,12520,Salah,They are going to choose twenty-four thirty-five.,0,2106
18773,12521,Ashley, What’s this person saying?,0,2106
18774,12522,Vika, Twenty-four thirty-five – it’s what we’ve checked or…yes.,0,2106
18775,12523,Will, Yes.,0,2106
18776,12524,Salah," And I’m telling them…oh,",0,2106
18776,12524,Salah,you see?,0,2106
18777,12525,Will," I mean,",0,2106
18777,12525,Will,there is nothing we can do.,0,2106
18777,12525,Will,If they are going with it they’ll go with it.,0,2106
18778,12526,Vika, Drilling specialist sent a message.,0,2106
18779,12527,Ashley, I think we should ask about why they don’t…Why we can’t be the choosers of the point.,0,2106
18780,12528,Will, That’s a function of the program.,0,2106
18780,12528,Will,They programmed that in…that’s someone…,0,2106
18781,12529,Ashley," Well,",0,2106
18781,12529,Ashley,"I mean,",0,2106
18781,12529,Ashley,"like,",0,2106
18781,12529,Ashley,"even when we give them a point and they discuss it,",0,2106
18781,12529,Ashley,"why is it their final decision,",0,2106
18781,12529,Ashley,and they don’t come back to us with reasons.,0,2106
18781,12529,Ashley,"We give them reasons,",0,2106
18781,12529,Ashley,"of like,",0,2106
18781,12529,Ashley,"“this is good because of this,",0,2106
18781,12529,Ashley,and this isn’t good because of this…”.,0,2106
18781,12529,Ashley,"And I feel like,",0,2106
18781,12529,Ashley,"they just say,",0,2106
18781,12529,Ashley,"like,",0,2106
18781,12529,Ashley,“Okay.,0,2106
18781,12529,Ashley,That doesn’t work for us”.,0,2106
18781,12529,Ashley,And that’s it.,0,2106
18782,12530,Will," That’s what we do,",0,2106
18782,12530,Will,"but…I mean,",0,2106
18782,12530,Will,I think they just built it in just to make it more complicated.,0,2106
18782,12530,Will,Okay.,0,2106
18783,12531,Ashley, Are they gonna put it in the signoff or not?,0,2106
18784,12532,Will, I don’t know.,0,2106
18784,12532,Will,I’m wondering if structural geologist needs to be able to do something and he can’t.,0,2106
18784,12532,Will,Cause his computer is down.,0,2106
18785,12533,Ashley, Yeah.,0,2106
18786,12534,Oleg, Where?,0,2106
18786,12534,Oleg,They were saying there was only one minute – that’s it.,0,2106
18787,12535,Vika, Are you in a hurry to get somewhere?,0,2106
18788,12536,Oleg," Yes,",0,2106
18788,12536,Oleg,I already want…,0,2106
18789,12537,Vika, You have letters there…,0,2106
18790,12538,Oleg, What?,0,2106
18791,12539,Vika, You have letters unanswered there.,0,2106
18792,12540,Oleg, Yes.,0,2106
18792,12540,Oleg,"Well,",0,2106
18792,12540,Oleg,there’s some dynamics at least.,0,2106
18792,12540,Oleg,"Well,",0,2106
18792,12540,Oleg,this is just great.,0,2106
18793,12541,Oleg, I can’t take it anymore.,0,2106
18793,12541,Oleg,"Say,",0,2106
18793,12541,Oleg,"apple,",0,2106
18793,12541,Oleg,do we have any left?,0,2106
18794,12542,Salah," So,",0,2106
18794,12542,Salah,we go to sign off?,0,2106
18795,12543,Oleg," Vika,",0,2106
18795,12543,Oleg,none left?,0,2106
18796,12544,Vika, We have some.,0,2106
18796,12544,Vika,"Will,",0,2106
18796,12544,Vika,"can you please pass an apple,",0,2106
18796,12544,Vika,"behind you,",0,2106
18796,12544,Vika,if it’s not too difficult.,0,2106
18797,12545,Will, What?,0,2106
18798,12546,Vika," Please pass an apple,",0,2106
18798,12546,Vika,behind you.,0,2106
18798,12546,Vika,…Thank you.,0,2106
18799,12547,Will, Quickly.,0,2106
18800,12548,Salah, [SL] Not ideal.,0,2106
18801,12549,Will," I mean,",0,2106
18801,12549,Will,it’s tough but they are…,0,2106
18802,12550,Oleg, a horribly boring task.,0,2106
18803,12551,Vika," Well,",0,2106
18803,12551,Vika,it is indeed somewhat boring today.,0,2106
18804,12552,Oleg, Thank you.,0,2106
18805,12553,Vika, No.,0,2106
18805,12553,Vika,"…Forgive me,",0,2106
18805,12553,Vika,please.,0,2106
18805,12553,Vika,I [UI] you.,0,2106
18805,12553,Vika,Please forgive me.,0,2106
18806,12554,Vika, What?,0,2106
18807,12555,Ashley, Sorry.,0,2106
18808,12556,Vika, Oh.,0,2106
18809,12557,Oleg, It’s an apple for Adam.,0,2106
18810,12558,Vika, Ooh.,0,2106
18810,12558,Vika,"Hey,",0,2106
18810,12558,Vika,stop it.,0,2106
18810,12558,Vika,We just cleaned it here.,0,2106
18810,12558,Vika,Come on!,0,2106
18811,12559,Oleg, This apple…,0,2106
18812,12560,Salah," It’s recording the video,",0,2106
18812,12560,Salah,huh?,0,2106
18813,12561,Ashley, I forgot.,0,2106
18814,12562,Ashley, It’s like back to kindergarten.,0,2106
18815,12563,Oleg, Ho do you…which one do you…,0,2106
18816,12564,Ashley, We are playing…We [UI] such…,0,2106
18817,12565,Vika, Who wants?,0,2106
18818,12566,Ashley, [UI],0,2106
18819,12567,Salah, Thank you.,0,2106
18820,12568,Vika, Be careful.,0,2106
18820,12568,Vika,"Will,",0,2106
18820,12568,Vika,an apple?,0,2106
18821,12569,Will, Mhm-m.,0,2106
18822,12570,Vika, Salah?,0,2106
18823,12571,Oleg, Pointing a knife at the screen!,0,2106
18824,12572,Oleg, What point did we agree on?,0,2106
18825,12573,Vika, Thirteen thirty-eight.,0,2106
18826,12574,Ashley, [UI],0,2106
18827,12575,Will, Okay.,0,2106
18827,12575,Will,"They said,",0,2106
18827,12575,Will,thirty-eight…Thirteen thirty-eight for signoff.,0,2106
18828,12576,Ashley, Oh!,0,2106
18828,12576,Ashley,Finally!,0,2106
18828,12576,Ashley,Yes!,0,2106
18829,12577,Vika, Hm?,0,2106
18830,12578,Ashley, [UI].,0,2106
18830,12578,Ashley,Okay.,0,2106
18830,12578,Ashley,Okay.,0,2106
18831,12579,Vika, Thirteen thirty-eight?,0,2106
18832,12580,Ashley, Yeah.,0,2106
18832,12580,Ashley,They actually went with that.,0,2106
18833,12581,Vika, Perfect.,0,2106
18834,12582,Ashley, Good.,0,2106
18834,12582,Ashley,"Okay,",0,2106
18834,12582,Ashley,I agree.,0,2106
18835,12583,Oleg, I’ll choose the filters now and ...,0,2106
18835,12583,Oleg,"That’s it,",0,2106
18835,12583,Oleg,"let’s stop there,",0,2106
18835,12583,Oleg,right?,0,2106
18836,12584,Ashley, [UI],0,2106
18837,12585,Oleg, And let’s all go and have some rest.,0,2106
18837,12585,Oleg,"So,",0,2106
18837,12585,Oleg,this//[UI],0,2106
18838,12586,Ashley, //[UI],0,2106
18839,12587,Oleg, [SL] Small…,0,2106
18840,12588,Salah, Hm…,0,2106
18841,12589,Vika, Hm?,0,2106
18842,12590,Salah, This is good.,0,2106
18843,12591,Ashley, Mhm.,0,2106
18844,12592,Vika, Perfect.,0,2106
18845,12593,Oleg, Fifty-two – it is…,0,2106
18846,12594,Ashley, Why can’t I even change my…,0,2106
18847,12595,Vika, Yeah…I can’t too.,0,2106
18848,12596,Ashley," Okay,",0,2106
