,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
47612,Bro007-c2_0636224_0636814,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47612
47622,Bro007-c1_0662359_0662799,b,Bro007-c1,me013,Bro007,okay .,2,47622
47628,Bro007-c2_0690091_0690301,b,Bro007-c2,mn007,Bro007,yeah .,2,47628
47638,Bro007-c1_0717190_0717540,b,Bro007-c1,me013,Bro007,yeah .,2,47638
47659,Bro007-c2_0766530_0767170,b,Bro007-c2,mn007,Bro007,huh .,2,47659
47670,Bro007-c1_0793145_0793855,b,Bro007-c1,me013,Bro007,uhhuh .,2,47670
47675,Bro007-c2_0804011_0804711,b,Bro007-c2,mn007,Bro007,yeah .,2,47675
47678,Bro007-c3_0820377_0820717,b,Bro007-c3,fn002,Bro007,yeah .,2,47678
47679,Bro007-c2_0822996_0823546,b,Bro007-c2,mn007,Bro007,yeah .,2,47679
47680,Bro007-c1_0823105_0823495,b,Bro007-c1,me013,Bro007,oh .,2,47680
47683,Bro007-c2_0833288_0833638,b,Bro007-c2,mn007,Bro007,yeah .,2,47683
47688,Bro007-c3_0837345_0837635,b,Bro007-c3,fn002,Bro007,yeah .,2,47688
47689,Bro007-c1_0838658_0838838,b,Bro007-c1,me013,Bro007,right .,2,47689
47691,Bro007-c2_0839067_0839597,b,Bro007-c2,mn007,Bro007,yeah .,2,47691
47693,Bro007-c2_0842450_0842670,b,Bro007-c2,mn007,Bro007,yep .,2,47693
47695,Bro007-c1_0845725_0846085,b,Bro007-c1,me013,Bro007,yeah .,2,47695
47698,Bro007-c2_0850002_0850492,b,Bro007-c2,mn007,Bro007,yeah sure .,2,47698
47700,Bro007-c2_0850712_0851162,b,Bro007-c2,mn007,Bro007,yeah .,2,47700
47713,Bro007-c1_0888226_0888506,b,Bro007-c1,me013,Bro007,yes .,2,47713
47714,Bro007-c1_0889166_0889986,b,Bro007-c1,me013,Bro007,uhhuh uhhuh .,2,47714
47717,Bro007-c2_0896922_0897712,b,Bro007-c2,mn007,Bro007,yeah .,2,47717
47728,Bro007-c1_0921316_0921716,b,Bro007-c1,me013,Bro007,okay .,2,47728
47744,Bro007-c2_0967930_0968590,b,Bro007-c2,mn007,Bro007,yeah .,2,47744
47746,Bro007-c2_0970036_0970256,b,Bro007-c2,mn007,Bro007,yeah .,2,47746
47747,Bro007-c1_0971161_0971491,b,Bro007-c1,me013,Bro007,okay .,2,47747
47748,Bro007-c1_0973069_0973309,b,Bro007-c1,me013,Bro007,yeah .,2,47748
47749,Bro007-c2_0973265_0973495,b,Bro007-c2,mn007,Bro007,yeah .,2,47749
47755,Bro007-c2_0984043_0984843,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47755
47757,Bro007-c2_0994261_0994811,b,Bro007-c2,mn007,Bro007,yeah .,2,47757
47759,Bro007-c2_0995606_0995986,b,Bro007-c2,mn007,Bro007,huh .,2,47759
47765,Bro007-c2_1026510_1026650,b,Bro007-c2,mn007,Bro007,huh .,2,47765
47766,Bro007-c1_1027390_1027740,b,Bro007-c1,me013,Bro007,all right .,2,47766
47773,Bro007-c2_1043200_1044270,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47773
47774,Bro007-c2_1046070_1046320,b,Bro007-c2,mn007,Bro007,yeah .,2,47774
47781,Bro007-c2_1068310_1068880,b,Bro007-c2,mn007,Bro007,yeah .,2,47781
47782,Bro007-c2_1072440_1073090,b,Bro007-c2,mn007,Bro007,huh .,2,47782
47791,Bro007-c1_1086190_1086490,b,Bro007-c1,me013,Bro007,yeah .,2,47791
47801,Bro007-c2_1097810_1098230,b,Bro007-c2,mn007,Bro007,yeah .,2,47801
47802,Bro007-c2_1098370_1099410,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47802
47803,Bro007-c2_1100260_1101250,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47803
47804,Bro007-c2_1101860_1102670,b,Bro007-c2,mn007,Bro007,yeah .,2,47804
47806,Bro007-c2_1102940_1103160,b,Bro007-c2,mn007,Bro007,yeah .,2,47806
47813,Bro007-c2_1117900_1118430,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47813
47816,Bro007-c1_1128620_1128920,b,Bro007-c1,me013,Bro007,yeah .,2,47816
47820,Bro007-c2_1132110_1132230,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47820
47824,Bro007-c2_1143640_1143760,b,Bro007-c2,mn007,Bro007,yeah .,2,47824
47826,Bro007-c2_1148220_1149540,b,Bro007-c2,mn007,Bro007,huh .,2,47826
47830,Bro007-c1_1159190_1159560,b,Bro007-c1,me013,Bro007,okay .,2,47830
47844,Bro007-c2_1210050_1210850,b,Bro007-c2,mn007,Bro007,yeah .,2,47844
47847,Bro007-c2_1212960_1213760,b,Bro007-c2,mn007,Bro007,yeah .,2,47847
47851,Bro007-c2_1225700_1226100,b,Bro007-c2,mn007,Bro007,yeah .,2,47851
47858,Bro007-c2_1255630_1257350,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47858
47870,Bro007-c2_1282650_1283120,b,Bro007-c2,mn007,Bro007,yeah .,2,47870
47885,Bro007-c2_1321920_1323400,b,Bro007-c2,mn007,Bro007,huh .,2,47885
47887,Bro007-c2_1330720_1331480,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47887
47888,Bro007-c3_1331280_1331480,b,Bro007-c3,fn002,Bro007,yes .,2,47888
47892,Bro007-c2_1347050_1347530,b,Bro007-c2,mn007,Bro007,huh huh .,2,47892
47897,Bro007-c2_1367830_1368540,b,Bro007-c2,mn007,Bro007,yeah .,2,47897
47901,Bro007-c2_1375870_1376610,b,Bro007-c2,mn007,Bro007,yeah well .,2,47901
47908,Bro007-c1_1388170_1389150,b,Bro007-c1,me013,Bro007,yeah well .,2,47908
47912,Bro007-c3_1393390_1393690,b,Bro007-c3,fn002,Bro007,yeah .,2,47912
47913,Bro007-c2_1393960_1394230,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47913
47936,Bro007-c3_1428200_1428700,b,Bro007-c3,fn002,Bro007,huh huh .,2,47936
47937,Bro007-c3_1428310_1428750,b,Bro007-c3,fn002,Bro007,uhhuh .,2,47937
47943,Bro007-c3_1438160_1438350,b,Bro007-c3,fn002,Bro007,yeah .,2,47943
47945,Bro007-c2_1446900_1447060,b,Bro007-c2,mn007,Bro007,yeah .,2,47945
47947,Bro007-c2_1453150_1453360,b,Bro007-c2,mn007,Bro007,yeah .,2,47947
47949,Bro007-c2_1458010_1458560,b,Bro007-c2,mn007,Bro007,yeah .,2,47949
47950,Bro007-c2_1460360_1461020,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47950
47955,Bro007-c2_1479880_1480990,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47955
47958,Bro007-c2_1498190_1499140,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47958
47959,Bro007-c2_1503090_1503280,b,Bro007-c2,mn007,Bro007,yeah .,2,47959
47965,Bro007-c1_1511020_1511320,b,Bro007-c1,me013,Bro007,yeah .,2,47965
47966,Bro007-c0_1511780_1511950,b,Bro007-c0,me006,Bro007,yeah .,2,47966
47967,Bro007-c1_1512170_1512480,b,Bro007-c1,me013,Bro007,yeah .,2,47967
47972,Bro007-c2_1523980_1524200,b,Bro007-c2,mn007,Bro007,yeah .,2,47972
47973,Bro007-c0_1524670_1525560,b,Bro007-c0,me006,Bro007,yeah .,2,47973
47977,Bro007-c2_1543920_1544740,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47977
47978,Bro007-c2_1547400_1548490,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47978
47982,Bro007-c2_1560220_1560410,b,Bro007-c2,mn007,Bro007,yeah .,2,47982
47985,Bro007-c2_1567880_1568850,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47985
47992,Bro007-c2_1591810_1593060,b,Bro007-c2,mn007,Bro007,uhhuh .,2,47992
47999,Bro007-c1_1616720_1617160,b,Bro007-c1,me013,Bro007,uhhuh .,2,47999
48001,Bro007-c2_1626450_1626670,b,Bro007-c2,mn007,Bro007,yeah .,2,48001
48003,Bro007-c2_1628340_1629160,b,Bro007-c2,mn007,Bro007,uhhuh .,2,48003
48006,Bro007-c2_1657160_1657860,b,Bro007-c2,mn007,Bro007,uhhuh .,2,48006
48013,Bro007-c2_1682580_1683480,b,Bro007-c2,mn007,Bro007,uhhuh .,2,48013
48020,Bro007-c2_1696170_1696880,b,Bro007-c2,mn007,Bro007,uhhuh .,2,48020
48033,Bro007-c2_1760370_1761570,b,Bro007-c2,mn007,Bro007,uhhuh .,2,48033
48068,Bro010-c5_0042784_0043064,b,Bro010-c5,fn002,Bro010,yeah .,2,48068
48069,Bro010-c2_0043070_0044020,b,Bro010-c2,me018,Bro010,uh right .,2,48069
48070,Bro010-c4_0043540_0043720,b,Bro010-c4,me013,Bro010,yeah .,2,48070
48078,Bro010-c3_0056201_0056331,b,Bro010-c3,mn007,Bro010,yeah .,2,48078
48081,Bro010-c3_0066395_0066685,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48081
48098,Bro010-c4_0116145_0116525,b,Bro010-c4,me013,Bro010,uhhuh .,2,48098
48100,Bro010-c4_0121881_0122181,b,Bro010-c4,me013,Bro010,uhhuh .,2,48100
48110,Bro010-c4_0149956_0150246,b,Bro010-c4,me013,Bro010,okay .,2,48110
48121,Bro010-c3_0164924_0165254,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48121
48125,Bro010-c3_0170547_0170897,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48125
48143,Bro010-c3_0197750_0198250,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48143
48145,Bro010-c4_0205026_0205206,b,Bro010-c4,me013,Bro010,okay .,2,48145
48175,Bro010-c4_0281671_0281941,b,Bro010-c4,me013,Bro010,yeah .,2,48175
48179,Bro010-c4_0288292_0288612,b,Bro010-c4,me013,Bro010,uhhuh .,2,48179
48183,Bro010-c4_0302776_0303026,b,Bro010-c4,me013,Bro010,yeah .,2,48183
48187,Bro010-c4_0309091_0309371,b,Bro010-c4,me013,Bro010,yeah .,2,48187
48192,Bro010-c4_0325383_0325623,b,Bro010-c4,me013,Bro010,yeah .,2,48192
48224,Bro010-c3_0394709_0395249,b,Bro010-c3,mn007,Bro010,huh .,2,48224
48228,Bro010-c3_0399643_0400073,b,Bro010-c3,mn007,Bro010,yeah .,2,48228
48232,Bro010-c2_0412581_0412791,b,Bro010-c2,me018,Bro010,huh .,2,48232
48233,Bro010-c3_0413208_0413578,b,Bro010-c3,mn007,Bro010,so yeah .,2,48233
48254,Bro010-c2_0442135_0442365,b,Bro010-c2,me018,Bro010,huh .,2,48254
48280,Bro010-c2_0532482_0532952,b,Bro010-c2,me018,Bro010,uhhuh .,2,48280
48291,Bro010-c4_0575237_0575567,b,Bro010-c4,me013,Bro010,uhhuh .,2,48291
48293,Bro010-c4_0581481_0581751,b,Bro010-c4,me013,Bro010,uhhuh .,2,48293
48294,Bro010-c4_0582766_0583086,b,Bro010-c4,me013,Bro010,uhhuh .,2,48294
48318,Bro010-c2_0615105_0615215,b,Bro010-c2,me018,Bro010,right .,2,48318
48329,Bro010-c2_0634055_0634415,b,Bro010-c2,me018,Bro010,yeah .,2,48329
48337,Bro010-c4_0650355_0650645,b,Bro010-c4,me013,Bro010,yeah .,2,48337
48339,Bro010-c4_0653655_0653965,b,Bro010-c4,me013,Bro010,yeah .,2,48339
48347,Bro010-c2_0673936_0674266,b,Bro010-c2,me018,Bro010,yeah .,2,48347
48354,Bro010-c4_0685148_0685448,b,Bro010-c4,me013,Bro010,right .,2,48354
48356,Bro010-c4_0692510_0692750,b,Bro010-c4,me013,Bro010,right .,2,48356
48366,Bro010-c3_0711761_0712201,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48366
48375,Bro010-c4_0732457_0732757,b,Bro010-c4,me013,Bro010,yeah .,2,48375
48384,Bro010-c3_0758459_0758939,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48384
48391,Bro010-c2_0763906_0764336,b,Bro010-c2,me018,Bro010,yeah .,2,48391
48400,Bro010-c3_0784430_0784630,b,Bro010-c3,mn007,Bro010,yeah .,2,48400
48401,Bro010-c4_0786900_0787190,b,Bro010-c4,me013,Bro010,uhhuh .,2,48401
48412,Bro010-c4_0802077_0802347,b,Bro010-c4,me013,Bro010,uhhuh .,2,48412
48417,Bro010-c3_0809180_0809400,b,Bro010-c3,mn007,Bro010,yeah .,2,48417
48419,Bro010-c4_0810300_0810640,b,Bro010-c4,me013,Bro010,uh huh .,2,48419
48431,Bro010-c3_0845133_0845893,b,Bro010-c3,mn007,Bro010,huh .,2,48431
48438,Bro010-c2_0864826_0865106,b,Bro010-c2,me018,Bro010,huh .,2,48438
48443,Bro010-c3_0870693_0871063,b,Bro010-c3,mn007,Bro010,huh .,2,48443
48449,Bro010-c3_0883446_0883636,b,Bro010-c3,mn007,Bro010,yeah .,2,48449
48450,Bro010-c3_0883636_0883976,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48450
48456,Bro010-c3_0889655_0890095,b,Bro010-c3,mn007,Bro010,yeah .,2,48456
48481,Bro010-c5_0932195_0932385,b,Bro010-c5,fn002,Bro010,yeah .,2,48481
48503,Bro010-c5_0990320_0990630,b,Bro010-c5,fn002,Bro010,uhhuh .,2,48503
48514,Bro010-c4_1005130_1005340,b,Bro010-c4,me013,Bro010,yeah .,2,48514
48518,Bro010-c4_1006460_1006680,b,Bro010-c4,me013,Bro010,yep .,2,48518
48522,Bro010-c3_1012440_1012790,b,Bro010-c3,mn007,Bro010,yeah .,2,48522
48524,Bro010-c3_1015240_1016120,b,Bro010-c3,mn007,Bro010,huh .,2,48524
48528,Bro010-c3_1022150_1022420,b,Bro010-c3,mn007,Bro010,yeah .,2,48528
48539,Bro010-c3_1036780_1036980,b,Bro010-c3,mn007,Bro010,yeah .,2,48539
48542,Bro010-c3_1038450_1038770,b,Bro010-c3,mn007,Bro010,yeah .,2,48542
48565,Bro010-c4_1086620_1086800,b,Bro010-c4,me013,Bro010,yeah .,2,48565
48566,Bro010-c4_1088350_1088660,b,Bro010-c4,me013,Bro010,so ==,2,48566
48575,Bro010-c2_1105590_1105720,b,Bro010-c2,me018,Bro010,huh !,2,48575
48577,Bro010-c2_1120900_1121260,b,Bro010-c2,me018,Bro010,uhhuh .,2,48577
48593,Bro010-c2_1181430_1181720,b,Bro010-c2,me018,Bro010,huh .,2,48593
48604,Bro010-c2_1199380_1199790,b,Bro010-c2,me018,Bro010,yeah .,2,48604
48617,Bro010-c2_1230920_1231250,b,Bro010-c2,me018,Bro010,uhhuh .,2,48617
48627,Bro010-c2_1258610_1259080,b,Bro010-c2,me018,Bro010,uhhuh .,2,48627
48658,Bro010-c5_1316440_1316660,b,Bro010-c5,fn002,Bro010,uhhuh .,2,48658
48669,Bro010-c8_1327290_1327400,b,Bro010-c8,me006,Bro010,yeah .,2,48669
48689,Bro010-c3_1350340_1350760,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48689
48691,Bro010-c3_1354230_1354630,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48691
48692,Bro010-c3_1355310_1355630,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48692
48697,Bro010-c3_1363090_1363400,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48697
48698,Bro010-c3_1369450_1369700,b,Bro010-c3,mn007,Bro010,yeah .,2,48698
48700,Bro010-c3_1371760_1372230,b,Bro010-c3,mn007,Bro010,huh .,2,48700
48729,Bro010-c4_1423900_1424070,b,Bro010-c4,me013,Bro010,yeah .,2,48729
48733,Bro010-c3_1427240_1427450,b,Bro010-c3,mn007,Bro010,huh  .,2,48733
48736,Bro010-c3_1436930_1437240,b,Bro010-c3,mn007,Bro010,yeah .,2,48736
48740,Bro010-c3_1443410_1443890,b,Bro010-c3,mn007,Bro010,huh .,2,48740
48744,Bro010-c3_1452540_1452830,b,Bro010-c3,mn007,Bro010,yeah .,2,48744
48754,Bro010-c4_1468210_1468490,b,Bro010-c4,me013,Bro010,yeah .,2,48754
48755,Bro010-c4_1470170_1470490,b,Bro010-c4,me013,Bro010,yeah .,2,48755
48763,Bro010-c5_1487260_1487440,b,Bro010-c5,fn002,Bro010,yeah .,2,48763
48776,Bro010-c3_1504990_1505410,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48776
48780,Bro010-c3_1519460_1519830,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48780
48783,Bro010-c3_1525300_1525710,b,Bro010-c3,mn007,Bro010,uhhuh .,2,48783
48786,Bro010-c3_1533940_1534160,b,Bro010-c3,mn007,Bro010,yeah .,2,48786
48795,Bro010-c3_1560040_1560640,b,Bro010-c3,mn007,Bro010,yeah so .,2,48795
48819,Bro010-c5_1618860_1619140,b,Bro010-c5,fn002,Bro010,yeah .,2,48819
48828,Bro010-c8_1625630_1626330,b,Bro010-c8,me006,Bro010,huh .,2,48828
48884,Bro010-c2_1796380_1796650,b,Bro010-c2,me018,Bro010,huh .,2,48884
48885,Bro010-c8_1796940_1797220,b,Bro010-c8,me006,Bro010,right .,2,48885
48932,Bro010-c2_1889370_1889700,b,Bro010-c2,me018,Bro010,uhhuh .,2,48932
48935,Bro010-c2_1900840_1901250,b,Bro010-c2,me018,Bro010,uhhuh .,2,48935
48939,Bro010-c2_1922310_1922710,b,Bro010-c2,me018,Bro010,uhhuh .,2,48939
48940,Bro010-c2_1923210_1923570,b,Bro010-c2,me018,Bro010,uhhuh .,2,48940
48947,Bro010-c2_1942640_1943140,b,Bro010-c2,me018,Bro010,uhhuh .,2,48947
48949,Bro010-c2_1945730_1946230,b,Bro010-c2,me018,Bro010,uhhuh .,2,48949
48958,Bro010-c2_1986830_1987220,b,Bro010-c2,me018,Bro010,uhhuh .,2,48958
48966,Bro010-c2_2022810_2023240,b,Bro010-c2,me018,Bro010,uhhuh .,2,48966
48976,Bro010-c2_2056540_2056920,b,Bro010-c2,me018,Bro010,uhhuh .,2,48976
48980,Bro010-c2_2068190_2068840,b,Bro010-c2,me018,Bro010,uhhuh .,2,48980
48990,Bro010-c2_2092590_2092960,b,Bro010-c2,me018,Bro010,uhhuh .,2,48990
49009,Bro010-c2_2150760_2151170,b,Bro010-c2,me018,Bro010,uhhuh .,2,49009
49049,Bro010-c2_2281380_2281700,b,Bro010-c2,me018,Bro010,huh .,2,49049
49056,Bro010-c2_2292720_2292860,b,Bro010-c2,me018,Bro010,huh .,2,49056
49077,Bro010-c3_2334510_2334820,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49077
49080,Bro010-c8_2337860_2338080,b,Bro010-c8,me006,Bro010,yeah .,2,49080
49083,Bro010-c8_2341480_2341790,b,Bro010-c8,me006,Bro010,uhhuh .,2,49083
49085,Bro010-c8_2343250_2343600,b,Bro010-c8,me006,Bro010,uhhuh .,2,49085
49100,Bro010-c2_2369680_2370080,b,Bro010-c2,me018,Bro010,uhhuh .,2,49100
49106,Bro010-c8_2374880_2375250,b,Bro010-c8,me006,Bro010,uhhuh .,2,49106
49126,Bro010-c2_2412870_2413160,b,Bro010-c2,me018,Bro010,yeah .,2,49126
49127,Bro010-c2_2413660_2414610,b,Bro010-c2,me018,Bro010,yeah yeah yeah yeah .,2,49127
49129,Bro010-c2_2415270_2415460,b,Bro010-c2,me018,Bro010,right .,2,49129
49135,Bro010-c2_2419200_2419470,b,Bro010-c2,me018,Bro010,yeah .,2,49135
49138,Bro010-c2_2419900_2420340,b,Bro010-c2,me018,Bro010,exactly .,2,49138
49155,Bro010-c8_2451810_2452090,b,Bro010-c8,me006,Bro010,huh .,2,49155
49158,Bro010-c8_2459840_2460390,b,Bro010-c8,me006,Bro010,huh .,2,49158
49168,Bro010-c4_2477850_2478120,b,Bro010-c4,me013,Bro010,uhhuh .,2,49168
49187,Bro010-c3_2536200_2536480,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49187
49202,Bro010-c4_2562940_2563250,b,Bro010-c4,me013,Bro010,yeah .,2,49202
49203,Bro010-c3_2564130_2564760,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49203
49206,Bro010-c3_2573270_2573610,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49206
49221,Bro010-c3_2640100_2640620,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49221
49222,Bro010-c3_2643410_2643710,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49222
49231,Bro010-c3_2685160_2685520,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49231
49260,Bro010-c4_2758150_2758340,b,Bro010-c4,me013,Bro010,yeah .,2,49260
49265,Bro010-c3_2767680_2767970,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49265
49276,Bro010-c4_2795310_2795520,b,Bro010-c4,me013,Bro010,yeah .,2,49276
49277,Bro010-c3_2797500_2797610,b,Bro010-c3,mn007,Bro010,yeah .,2,49277
49291,Bro010-c3_2827940_2828230,b,Bro010-c3,mn007,Bro010,uhhuh .,2,49291
49310,Bro010-c8_2852260_2852370,b,Bro010-c8,me006,Bro010,oh .,2,49310
49320,Bro010-c2_2870720_2870980,b,Bro010-c2,me018,Bro010,yeah .,2,49320
49343,Bro010-c4_2894380_2894560,b,Bro010-c4,me013,Bro010,yeah .,2,49343
49344,Bro010-c4_2894850_2895050,b,Bro010-c4,me013,Bro010,yeah .,2,49344
49384,Bro012-c1_0118182_0118672,b,Bro012-c1,me018,Bro012,uhhuh .,2,49384
49404,Bro012-c0_0179150_0179390,b,Bro012-c0,me013,Bro012,yeah .,2,49404
49410,Bro012-c5_0201020_0201190,b,Bro012-c5,mn007,Bro012,yeah .,2,49410
49411,Bro012-c5_0202600_0202690,b,Bro012-c5,mn007,Bro012,yeah .,2,49411
49422,Bro012-c1_0246936_0247146,b,Bro012-c1,me018,Bro012,huh .,2,49422
49431,Bro012-c1_0267682_0268222,b,Bro012-c1,me018,Bro012,uhhuh .,2,49431
49435,Bro012-c1_0279063_0279333,b,Bro012-c1,me018,Bro012,yeah .,2,49435
49443,Bro012-c1_0302697_0303127,b,Bro012-c1,me018,Bro012,huh .,2,49443
49453,Bro012-c1_0351460_0352764,b,Bro012-c1,me018,Bro012,uhhuh uhhuh .,2,49453
49460,Bro012-c1_0375100_0375440,b,Bro012-c1,me018,Bro012,huh .,2,49460
49471,Bro012-c0_0390709_0390889,b,Bro012-c0,me013,Bro012,yeah .,2,49471
49473,Bro012-c2_0394160_0394410,b,Bro012-c2,me026,Bro012,okay .,2,49473
49476,Bro012-c0_0397831_0398091,b,Bro012-c0,me013,Bro012,yeah .,2,49476
49485,Bro012-c0_0415679_0415779,b,Bro012-c0,me013,Bro012,oh .,2,49485
49490,Bro012-c1_0419428_0419708,b,Bro012-c1,me018,Bro012,yeah .,2,49490
49491,Bro012-c0_0419626_0419856,b,Bro012-c0,me013,Bro012,yeah .,2,49491
49517,Bro012-c5_0501820_0502460,b,Bro012-c5,mn007,Bro012,huh .,2,49517
49526,Bro012-c5_0523803_0523983,b,Bro012-c5,mn007,Bro012,yeah .,2,49526
49531,Bro012-c0_0547260_0547540,b,Bro012-c0,me013,Bro012,yeah .,2,49531
49538,Bro012-c0_0565200_0565970,b,Bro012-c0,me013,Bro012,uhhuh .,2,49538
49551,Bro012-c0_0588018_0588438,b,Bro012-c0,me013,Bro012,uhhuh .,2,49551
49553,Bro012-c0_0601150_0601490,b,Bro012-c0,me013,Bro012,uhhuh .,2,49553
49554,Bro012-c0_0604080_0604320,b,Bro012-c0,me013,Bro012,yeah .,2,49554
49556,Bro012-c1_0606380_0606640,b,Bro012-c1,me018,Bro012,yeah .,2,49556
49563,Bro012-c5_0614711_0614921,b,Bro012-c5,mn007,Bro012,yeah .,2,49563
49564,Bro012-c0_0615387_0615467,b,Bro012-c0,me013,Bro012,yeah .,2,49564
49573,Bro012-c5_0628500_0628610,b,Bro012-c5,mn007,Bro012,yeah .,2,49573
49581,Bro012-c0_0637849_0638379,b,Bro012-c0,me013,Bro012,uhhuh .,2,49581
49582,Bro012-c5_0639056_0639386,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49582
49585,Bro012-c5_0648408_0648988,b,Bro012-c5,mn007,Bro012,huh yeah .,2,49585
49589,Bro012-c5_0653654_0654104,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49589
49595,Bro012-c5_0663789_0664039,b,Bro012-c5,mn007,Bro012,yeah .,2,49595
49627,Bro012-c5_0736200_0736560,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49627
49628,Bro012-c0_0736401_0736911,b,Bro012-c0,me013,Bro012,uhhuh .,2,49628
49631,Bro012-c0_0748995_0749405,b,Bro012-c0,me013,Bro012,huh .,2,49631
49632,Bro012-c5_0749654_0749864,b,Bro012-c5,mn007,Bro012,yeah .,2,49632
49634,Bro012-c3_0754835_0755385,b,Bro012-c3,fn002,Bro012,uhhuh .,2,49634
49640,Bro012-c1_0759487_0759697,b,Bro012-c1,me018,Bro012,yeah .,2,49640
49652,Bro012-c1_0801818_0802258,b,Bro012-c1,me018,Bro012,uhhuh .,2,49652
49655,Bro012-c5_0813060_0813230,b,Bro012-c5,mn007,Bro012,yeah .,2,49655
49658,Bro012-c5_0816365_0816665,b,Bro012-c5,mn007,Bro012,yeah .,2,49658
49671,Bro012-c0_0865369_0865939,b,Bro012-c0,me013,Bro012,uhhuh .,2,49671
49672,Bro012-c0_0869000_0869570,b,Bro012-c0,me013,Bro012,uhhuh .,2,49672
49675,Bro012-c0_0880262_0880772,b,Bro012-c0,me013,Bro012,uhhuh .,2,49675
49677,Bro012-c0_0884690_0884930,b,Bro012-c0,me013,Bro012,right .,2,49677
49679,Bro012-c3_0894730_0895010,b,Bro012-c3,fn002,Bro012,uhhuh .,2,49679
49681,Bro012-c0_0899300_0899640,b,Bro012-c0,me013,Bro012,yeah .,2,49681
49685,Bro012-c5_0914085_0914555,b,Bro012-c5,mn007,Bro012,huh .,2,49685
49688,Bro012-c0_0930357_0930857,b,Bro012-c0,me013,Bro012,uhhuh .,2,49688
49691,Bro012-c0_0937187_0937277,b,Bro012-c0,me013,Bro012,right .,2,49691
49707,Bro012-c0_0980740_0981400,b,Bro012-c0,me013,Bro012,uhhuh .,2,49707
49715,Bro012-c1_1016370_1016590,b,Bro012-c1,me018,Bro012,yeah .,2,49715
49734,Bro012-c5_1078060_1078550,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49734
49738,Bro012-c5_1087720_1087890,b,Bro012-c5,mn007,Bro012,yeah .,2,49738
49741,Bro012-c5_1092090_1092240,b,Bro012-c5,mn007,Bro012,yeah .,2,49741
49745,Bro012-c0_1103900_1104020,b,Bro012-c0,me013,Bro012,yeah .,2,49745
49747,Bro012-c0_1104520_1104720,b,Bro012-c0,me013,Bro012,yeah .,2,49747
49751,Bro012-c5_1109630_1109990,b,Bro012-c5,mn007,Bro012,huh yeah .,2,49751
49752,Bro012-c5_1110910_1111700,b,Bro012-c5,mn007,Bro012,huh yeah .,2,49752
49754,Bro012-c5_1113810_1114180,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49754
49758,Bro012-c5_1118400_1118770,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49758
49766,Bro012-c1_1130110_1130330,b,Bro012-c1,me018,Bro012,yeah .,2,49766
49770,Bro012-c1_1138850_1139430,b,Bro012-c1,me018,Bro012,uhhuh .,2,49770
49771,Bro012-c5_1139100_1139450,b,Bro012-c5,mn007,Bro012,uhhuh .,2,49771
49774,Bro012-c1_1141990_1142290,b,Bro012-c1,me018,Bro012,yeah .,2,49774
49777,Bro012-c5_1145400_1145900,b,Bro012-c5,mn007,Bro012,huh .,2,49777
