,speaker,content,block,session,labels,labels_h
3475,Nasty,You can say : “I’ll throw you off.”,4,4,0,question
3476,Rya,I’m not saying anything.,4,4,0,question
3477,Ali,"Yeah, don’t be trapped. Nastya is the [UI] one.",4,4,0,question
3478,Nasty,"Tell me which one. The worst, right?",4,4,4,follow-me
3479,Ali,"No, not the worst.",4,4,0,question
3480,Nasty,"The worst devil  here, no? I have such cool adjectives.",4,4,4,follow-me
3481,Dash,"Can you find out from Igor, so Igor finds out from [UI] why we’re sitting here? It’s just that we could spend our time more effectively.",4,4,0,question
3482,Nasty,Yes.,4,4,0,question
3483,Ali,"Well, I…",4,4,0,question
3484,Dash,//[UI],4,4,0,question
3485,Ali,//I’ll report all the problems to Igor.,4,4,0,question
3486,Stefani,//[UI],4,4,0,question
3487,Ali,Huh?,4,4,4,follow-me
3488,Stefani,Maybe there are some surveys there…,4,4,0,question
3489,Nasty,Maybe.,4,4,0,question
3490,Stefani,Maybe…ah…,4,4,0,question
3491,Nasty,"Come on. Fill it out, fill it out.",4,4,0,question
3492,Stefani,I’ll be back soon. Just a sec. One minute.,4,4,0,question
3493,Ali,"Ok. Go ahead, go ahead.",4,4,0,question
3494,Dash,No one can see you.,4,4,0,question
3495,Ali,Now she can do whatever she wants to there.,4,4,0,question
3496,Nasty,Let’s discuss some things a bit.,4,4,0,question
3497,Dash,[UI] and record everything on the voice recorder.,4,4,0,question
3498,Nasty,What is wrong.,4,4,0,question
3499,Zheny,"Yes, it still doesn’t matter. Sitting.",4,4,0,question
3500,Nasty,Where will you wear the sensors from SonoTouch that we should have?,4,4,4,follow-me
3501,Stefani,"Just stick them anywhere that’s free. How many sensors is it? One, two, three…",4,4,4,follow-me
3502,Nasty,Five.,4,4,0,question
3503,Stefani,Four…,4,4,0,question
3504,Nasty,"Oh, even more.",4,4,0,question
3505,Stefani,Five.,4,4,0,question
3506,Zheny,"Well, this attaches on the left, right?",4,4,4,follow-me
3507,Stefani,"One does, yes. These ones //they go here and…",4,4,0,question
3508,Zheny,//They can go here somewhere. On the other side.,4,4,0,question
3509,Nasty,But why do we need them at all? What if we don’t attach them? Why do we need them? Can we not connect them?,4,4,4,follow-me
3510,Zheny,They need to be there.,4,4,0,question
3511,Stefani,"You need to connect them because if you don’t, // the device won’t work.",4,4,0,question
3512,Dash,//What about on the back?,4,4,4,follow-me
3513,Stefani,"Put them wherever you want to. They have to reach, that’s the main thing.",4,4,0,question
3514,Dash,"Well, just put them back – and that’s it.",4,4,0,question
3515,Stefani,We need them. I’m telling you…//Zhenya’s idea works.,4,4,0,question
3516,Dash,I can draw a smiley face for you. //As if…,4,4,0,question
3517,Nasty,"On my back, yes…",4,4,0,question
3518,Stefani,You just don’t want them to be in the way when you put on your pack…,4,4,0,question
3519,Zheny,"No, the pack is comfortable. I will put one on this side and one on the other.",4,4,0,question
3520,Stefani,//You can put them all really close together…,4,4,0,question
3521,Ali,//[UI]. So they don’t interfere with your backpack //when you put them.,4,4,0,question
3522,Zheny,"//They should probably be on the chest, //because the pack is there.",4,4,0,question
3523,Ali,//[UI],4,4,0,question
3524,Stefani,//We will practice.,4,4,0,question
3525,Ali,//Because right now //[UI],5,4,0,question
3526,Stefani,"//Here on your breast will be a large sensor with four electrodes, //which we will stick right here.",5,4,0,question
3527,Alik to Rya,//[UI],5,4,0,question
3528,Zheny,"//So, and those electrodes go on the other side.",5,4,0,question
3529,Nasty,"//Or, you know, like how you attach a collar.",5,4,0,question
3530,Alik to Rya,//[UI],5,4,0,question
3531,Zheny,"//No, most likely one here and the second already here.",5,4,0,question
3532,Nasty,Can we put it on our belly?,5,4,4,follow-me
3533,Zheny,That’s not very comfortable for me.,5,4,0,question
3534,Stefani,//You can put it on your arm if you like.,5,4,0,question
3535,Rya,//I don’t know what [UI],5,4,0,question
3536,Nasty,"Ah, you have [SL] hair there…",5,4,0,question
3537,Zheny,No. Stick it on this side. Just like that and that’s it.,5,4,0,question
3538,Rya,If turns on?,5,4,4,follow-me
3539,Ali,He’s asking: “But how do you know if it’s turned on and works even?”,5,4,4,follow-me
3540,Zheny,What?,5,4,4,follow-me
3541,Ali,This device.,5,4,0,question
3542,Dash,You can see it.,5,4,0,question
3543,Zheny,Which one?,5,4,4,follow-me
3544,Nasty,SonoTouch. It is saying. [SL] You can see that.,5,4,0,question
3545,Rya,So we are just looking?,5,4,4,follow-me
3546,Stefani,[UI].  Whatever you turn on you also set up for us.,5,4,0,question
3547,Rya,Ok.,5,4,0,question
3548,Dash,Why did he only just become interested in finding out when it works?,5,4,4,follow-me
3549,Stefani,He turned it on for us for two months.,5,4,0,question
3550,Nasty,"No, he thought, not that.",5,4,0,question
3551,Ali,"Yes, yes, yes.",5,4,0,question
3552,Nasty,"You thought it’s a different one, right?",5,4,4,follow-me
3553,Zheny,"No, that’s the one.",5,4,0,question
3554,Ali,Again.,5,4,0,question
3555,Rya,I just want to make sure we know that it’s working.,5,4,0,question
3556,Nasty,Yeah.,5,4,2,declarative question
3557,Ali,Yeah.,5,4,2,declarative question
3558,Zheny,Is this next to last for us already?,5,4,4,follow-me
3559,Ali,That means thirty minutes has passed.,5,4,0,question
3560,Zheny,Thank God.,5,4,0,question
3561,Nasty,"It’s… They say you need to connect anyway, because if you stick it out it’s not gonna work. So, you just put those sensors wherever you want.",5,4,0,question
3562,Stefani,Only sensor… Head sensor.,5,4,0,question
3563,Dash,At first I liked Project Red. I thought it would be hard to calculate or do anything here.,5,4,0,question
3564,Stefani,"Well, yes, it doesn’t really give information or feedback.",5,4,0,question
3565,Dash,We’re shooting on the same goal. [soccer-related expression],5,4,0,question
3566,Stefani,I also thought it would be more interesting.,5,4,0,question
3567,Zheny,I understood from the beginning.,5,4,0,question
3568,Dash,We should have gone with Zhenya.,5,4,0,question
3569,Zheny,Why didn’t you ask?,5,4,4,follow-me
3570,Stefani,"I mean, it was difficult, but I thought it would get more complex and would become more interesting when we started doing something.",5,4,0,question
3571,Ali,"They thought it was gonna get more complicated with each session, it’s gonna be more interesting and challenging but it seems like we are doing the same thing.",5,4,0,question
3572,Rya,It’s not interesting.,5,4,0,question
3573,Ali,[UI],5,4,0,question
3574,Rya,"It was harder [UI]. Maybe it’s different this time. So far, it’s been [SL] pretty easy… Looks like someone checked off.",5,4,0,question
3575,Ali,They also placed a checkmark.,5,4,0,question
3576,Dash,Whoa! Come on! There will be more now.,5,4,0,question
3577,Ali,"Come on, come on, come on.",5,4,0,question
3578,Dash,A hundred bucks says biomechanical does this all last.,5,4,0,question
3579,Nasty,What are we betting?,5,4,4,follow-me
3580,Dash,I don’t know.,5,4,0,question
3581,Zheny,"And I think sedimentologist will. Sedimentologist, I mean.",5,4,0,question
3582,Ali,Sedimentologist will sign off next.,5,4,0,question
3583,Rya,[SL] We got most figured out.,5,4,0,question
3584,Dash,Dang. I lost.,5,4,0,question
3585,Stefani,Go Zhenya.,5,4,0,question
3586,Ali,"And Maxwell is structural, right?",5,4,4,follow-me
3587,Nasty,Mhm.,5,4,0,question
3588,Zheny,"Yes, those children over there, they are probably drawing with chalk like this now…",5,4,0,question
3589,Ali,"Are you ready, ready?",5,4,4,follow-me
3590,Dash,[UI]//I still lost already…,5,4,0,question
3591,Zheny,//Thirty-one minutes…,5,4,0,question
3592,Ali,How long have they been sitting there? They are worried.,5,4,4,follow-me
3593,Zheny,[UI],5,4,0,question
3594,Rya,[UI],5,4,0,question
3595,Ali,To fighting even.,5,4,0,question
3596,Zheny,"Yes, I think so, with pens and pencils.",5,4,0,question
3597,Ali,They are fighting.,5,4,0,question
3598,Nasty,I don’t think I should keep doing this experiment…,5,4,0,question
3599,Zheny,"Yes, it’s all over there.",5,4,0,question
3600,Ali,They stopped caring…,5,4,0,question
3601,Zheny,Max is already crying.,5,4,0,question
3602,Nasty,Maybe this isn’t my path.,5,4,0,question
3603,Ali,[UI],5,4,0,question
3604,Rya,Hydrogeologist.,5,4,0,question
3605,Zheny,"Yes, hydrogeologist. Who is that there? Maximka?",5,4,4,follow-me
3606,Nasty,No… Maximka is structural.,5,4,0,question
3607,Zheny,That’s also fine. Not bad like that. Good.,5,4,0,question
3608,Nasty,Maximka – know who it is? Maximka.,5,4,4,follow-me
3609,Rya,Maximka. Who is that?,5,4,4,follow-me
3610,Nasty,“Maximka” – it’s a name for Maxwell.,5,4,0,question
3611,Rya,[UI],5,4,0,question
3612,Ali,[UI] for Maxwell. [UI]…Done.,5,4,0,question
3613,Zheny,"Done, is it over? So what, did we finish everything?",5,4,4,follow-me
3614,Ali,"Well, yes. Now [SL] I’m restarting my laptop.",5,4,0,question
3615,Zheny,We won.,5,4,0,question
3616,Ali,"Ah, a letter came… “Final [UI]…” Ah, they are saying: “Our team is making its final decision and will sign all this very soon.”",5,4,0,question
3617,Zheny,That’s what I’m saying. They are finishing up right now.,5,4,0,question
3618,Ali,"That’s hydrogeologist, right?",5,4,4,follow-me
3619,Nasty,"Done, close?",5,4,4,follow-me
3620,Ali,"Ok, now we need D Church. D Church eight. Eight, please.",5,4,0,question
3621,Zheny,D Church.,5,4,0,question
3622,Dash,//[UI],5,4,0,question
3623,Ali,//You should have closed this.,5,4,0,question
3624,Zheny,"//That’s it, closing.",5,4,0,question
3625,Dash,[UI]if they can’t enter when we are placing checkmarks.,5,4,0,question
3626,Ali,"Well, they would write it here. They aren’t writing anything yet.",5,4,0,question
3627,Nasty,They approved our //calculations.,5,4,0,question
3628,Ali,//D Church eight.,5,4,0,question
3629,Stefani,"D Church eight, right?",5,4,4,follow-me
3630,Ali,Mhm.,5,4,0,question
3631,Nasty,Ah Hanna – who was that? Don’t remember?,5,4,4,follow-me
3632,Ali,Hanna?,5,4,4,follow-me
3633,Nasty,Yes.,5,4,0,question
3634,Ali,I don’t remember.,5,4,0,question
3635,Nasty,"Ah, the one we liked? The girl in glasses?",5,4,4,follow-me
3636,Stefani,Chia.,5,4,0,question
3637,Ali,Shia Christiana.,5,4,0,question
3638,Nasty,"Who?... Well, whatever.",5,4,4,follow-me
3639,Stefani,Disciplinary team – is that ours…//of three?,5,4,4,follow-me
3640,Nasty,//Trifecta.,5,4,0,question
3641,Ali,Three people.,5,4,0,question
3642,Stefani,And Project Red then- this…,5,4,0,question
3643,Ali,All together. //Twelve people.,5,4,0,question
3644,Stefani,//And then Martian Analysis Group://that is only theirs.,5,4,0,question
3645,Nasty,//Them.,5,4,0,question
3646,Ali,Them. Yes.,5,4,0,question
3647,Nasty,How should I know what they have there…,5,4,0,question
3648,Ali,Hm?,5,4,4,follow-me
3649,Nasty,[SL] I don’t understand anything about these… [UI],5,4,0,question
3650,Nasty,What?! Internet… Did I [UI] for nothing? No!,6,4,0,question
3651,Ali,Try again… [UI],6,4,0,question
3652,Nasty,Dang. I completed half of it.,6,4,0,question
3653,Zheny,What?,6,4,4,follow-me
3654,Ali,Try clicking “Next” again.,6,4,0,question
3655,Zheny,Did it freeze?,6,4,4,follow-me
3656,Rya,Can you refresh?,6,4,4,follow-me
3657,Nasty,I did half of…,6,4,0,question
3658,Rya,"Yeah, but it will refresh the same page //if you try.",6,4,0,question
3659,Nasty,//Yeah? Ok.,6,4,4,follow-me
3660,Rya,Copy the// address.,6,4,0,question
3661,Nasty,"//Refresh… You mean, like, refresh here? Yes?",6,4,4,follow-me
3662,Rya,"First, copy the page you are on.",6,4,0,question
3663,Ali,Copy this address in the window.,6,4,0,question
3664,Rya,Then try to open new tab and pasting that.,6,4,0,question
3665,Ali,Mhm.,6,4,0,question
3666,Nasty,No. No server connection.,6,4,0,question
3667,Ali,"Could everyone else do it? Everyone could, right?",6,4,4,follow-me
3668,Stefani,"Well, I’m still doing it.",6,4,0,question
3669,Ali,"Ah, good.",6,4,0,question
3670,Nasty,I will switch off the Internet.,6,4,0,question
3671,Rya,Yeah. Then see what happens.,6,4,0,question
3672,Nasty,No Internet connection.,6,4,0,question
3673,Rya,No Internet connection.,6,4,0,question
3674,Nasty,"Ah, ok.",6,4,0,question
3675,Rya,It’s good?,6,4,4,follow-me
3676,Stefani,Mhm.,6,4,0,question
3677,Ali,Did that go?,6,4,4,follow-me
3678,Stefani,Yes.,6,4,0,question
3679,Ali,No problems? Good.,6,4,4,follow-me
3680,Stefani,"There, I love [SL] Clement.",6,4,0,question
3681,Ali,Thirty seconds?,6,4,4,follow-me
3682,Stefani,One-two and ready!,6,4,0,question
3683,Ali,"Yes. Too bad he comes rarely, right?",6,4,4,follow-me
3684,Stefani,"It would be better if [SL] Clement was there instead of the matrix. “Check check. Hear me? Orders ready?” …Actually, we’ll have some [SL] porridge tomorrow just for Doctor [SL] Clement.",6,4,0,question
3685,Dash,Take a bit more.,6,4,0,question
3686,Stefani,I’ll take a bit more.,6,4,0,question
3687,Ali,She said she’s gonna take a little extra [UI] for Doctor Clement [UI]. [UI].,6,4,0,question
3688,Zheny,Clement.,6,4,0,question
3689,Rya,Reward.,6,4,0,question
3690,Stefani,"Well, it looks like they still haven’t finished, right? Since we still have all the…",6,4,4,follow-me
3691,Dash,Why?,6,4,4,follow-me
3692,Stefani,Project Red won’t sign out.,6,4,0,question
3693,Nasty,Only one? We don’t need the second one?,6,4,4,follow-me
3694,Ali,"No, //We aren’t doing the second one now.",6,4,0,question
3695,Stefani,//We need to see the window showing that they finished.,6,4,0,question
3696,Ali,"So, next…",6,4,0,question
3697,Dash,[UI],6,4,0,question
3698,Ali,"In the folder where the Training videos were, we open the last video, the one that says //Project Red Relay Overview.",6,4,0,question
3699,Stefani,//And can we close Project Red?,6,4,4,follow-me
3700,Rya,You can.,6,4,0,question
3701,Ali,"Yes, you don’t need that now.",6,4,0,question
3702,Nasty,"Oh, I already opened it.",6,4,0,question
3703,Zheny,"//Training, what? On the end?",6,4,4,follow-me
3704,Ali,//The last video. Project Red Relay Overview.,6,4,0,question
3705,Ali,"Did you get that, Ryan?",6,4,4,follow-me
3706,Rya,Yeah.,6,4,2,declarative question
3707,Zheny,"So, we watch //the end one, right?",6,4,4,follow-me
3708,Ali,//That’s it. We’re watching.,6,4,0,question
3709,Zheny,"So, Project Red Relay, that one, right?",6,4,4,follow-me
3710,Ali,"Mhm… That’s it, four minutes.",6,4,0,question
3711,Nasty,"What, [UI] again?",6,4,0,question
3712,Zheny,[SL] I’ll show it to Max.,6,4,0,question
3713,Nasty,"You can give that thing to Zhenya to read. The big, bright one.",6,4,0,question
3714,Dash,To look at the pictures.,6,4,0,question
3715,Ali,To keep himself awake.,6,4,0,question
3716,Dash,[UI],6,4,0,question
3717,Ali,[UI],6,4,0,question
3718,Zheny,Good…,6,4,0,question
3719,Ali,Cartoons.,6,4,0,question
3720,Rya,Good one!,6,4,0,question
3721,Zheny,"No we do the text messages, right?",6,4,4,follow-me
3722,Ali,"Yes, send [letters]… You select two people and the process begins.",6,4,0,question
3723,Nasty,"The old system, right?",6,4,4,follow-me
3724,Zheny,Of course… I have this bro and someone else.,6,4,0,question
3725,Stefani,I don’t know what this is called. [UI] exercises.,6,4,0,question
3726,Nasty,I’ll do crunches while we sit here.,6,4,0,question
3727,Stefani,"Yes, yes.",6,4,0,question
3728,Dash,[UI] what Ryan did at lunch today.,6,4,0,question
3729,Nasty,Why are you thinking about that all the time?,6,4,4,follow-me
3730,Dash,"No, I’m just imagining what you’re doing. //[UI]",6,4,0,question
3731,Nasty,//I don’t mess with that.,6,4,0,question
3732,Ali,[UI],6,4,0,question
3733,Dash,[UI],6,4,0,question
3734,Ali,[UI],6,4,0,question
3735,Stefani,"You’re going to translate for him what we’re saying, right?",6,4,4,follow-me
3736,Ali,You can translate //that stuff yourselves.,6,4,0,question
3737,Nasty,//Not translate.,6,4,0,question
3738,Stefani,He understands already.,6,4,0,question
3739,Dash,[UI],6,4,0,question
3740,Nasty,Everything we said is inappropriate.,6,4,0,question
3741,Rya,I believe that.,6,4,0,question
3742,Ali,[UI],6,4,0,question
3743,Nasty,"Dasha, you know who you look like now? Like a person whose life is pain.",6,4,4,follow-me
3744,Dash,[SL] Hotel.,6,4,0,question
3745,Nasty,Hurray! Hurray!,6,4,0,question
3746,Zheny,"So, how many of them are left still?",6,4,4,follow-me
3747,Dash,Two.,6,4,0,question
3748,Ali,"He is asking how many more sessions… So, that means in the other folder – Crew data.",6,4,0,question
3749,Zheny,"We close the video here, right?",6,4,4,follow-me
3750,Ali,Project Red Relay.,6,4,0,question
3751,Zheny,"So, now we’re going to Crew Data.",6,4,0,question
3752,Ali,"Crew Data. Where Design was, now Relay is just under it. We click that.",6,4,0,question
3753,Zheny,I can’t find it. Crew Data…,6,4,0,question
3754,Ali,Can you help him find?,6,4,4,follow-me
3755,Zheny,Project Red?,6,4,4,follow-me
3756,Ali,"Yes, Project Red, and under that…",6,4,0,question
